	mntsa0	mntsa1	mntsa2	mntsa3	mntsa4	exps0	exps1	exps2	exps3	exps4
247	0.8149999976158142	0.9024999737739563	0.5887500047683716	0.6549999713897705	0.59375	2	3	4	2	4
248	0.9024999737739563	0.5887500047683716	0.6549999713897705	0.59375	0.8299999833106995	3	4	2	4	2
249	0.5887500047683716	0.6549999713897705	0.59375	0.8299999833106995	0.5375000238418579	4	2	4	2	3
250	0.6549999713897705	0.59375	0.8299999833106995	0.5375000238418579	0.7950000166893005	2	4	2	3	2
251	0.59375	0.8299999833106995	0.5375000238418579	0.7950000166893005	0.7300000190734863	4	2	3	2	2
252	0.8299999833106995	0.5375000238418579	0.7950000166893005	0.7300000190734863	0.5099999904632568	2	3	2	2	2
253	0.5375000238418579	0.7950000166893005	0.7300000190734863	0.5099999904632568	0.7300000190734863	3	2	2	2	3
254	0.7950000166893005	0.7300000190734863	0.5099999904632568	0.7300000190734863	0.9449999928474426	2	2	2	3	2
255	0.7300000190734863	0.5099999904632568	0.7300000190734863	0.9449999928474426	0.6850000023841858	2	2	3	2	2
256	0.5099999904632568	0.7300000190734863	0.9449999928474426	0.6850000023841858	0.6650000214576721	2	3	2	2	2
257	0.7300000190734863	0.9449999928474426	0.6850000023841858	0.6650000214576721	0.8600000143051147	3	2	2	2	2
258	0.9449999928474426	0.6850000023841858	0.6650000214576721	0.8600000143051147	0.7549999952316284	2	2	2	2	2
259	0.6850000023841858	0.6650000214576721	0.8600000143051147	0.7549999952316284	0.6050000190734863	2	2	2	2	2
260	0.6650000214576721	0.8600000143051147	0.7549999952316284	0.6050000190734863	0.8600000143051147	2	2	2	2	3
261	0.8600000143051147	0.7549999952316284	0.6050000190734863	0.8600000143051147	0.768750011920929	2	2	2	3	4
262	0.7549999952316284	0.6050000190734863	0.8600000143051147	0.768750011920929	0.6800000071525574	2	2	3	4	2
263	0.6050000190734863	0.8600000143051147	0.768750011920929	0.6800000071525574	0.7450000047683716	2	3	4	2	2
264	0.8600000143051147	0.768750011920929	0.6800000071525574	0.7450000047683716	0.5237500071525574	3	4	2	2	4
265	0.768750011920929	0.6800000071525574	0.7450000047683716	0.5237500071525574	0.7943750023841858	4	2	2	4	5
266	0.6800000071525574	0.7450000047683716	0.5237500071525574	0.7943750023841858	0.9524999856948853	2	2	4	5	3
267	0.7450000047683716	0.5237500071525574	0.7943750023841858	0.9524999856948853	0.5425000190734863	2	4	5	3	3
268	0.5237500071525574	0.7943750023841858	0.9524999856948853	0.5425000190734863	0.5462499856948853	4	5	3	3	4
269	0.7943750023841858	0.9524999856948853	0.5425000190734863	0.5462499856948853	0.7562500238418579	5	3	3	4	4
270	0.9524999856948853	0.5425000190734863	0.5462499856948853	0.7562500238418579	0.5849999785423279	3	3	4	4	2
271	0.5425000190734863	0.5462499856948853	0.7562500238418579	0.5849999785423279	0.5149999856948853	3	4	4	2	2
272	0.5462499856948853	0.7562500238418579	0.5849999785423279	0.5149999856948853	0.604687511920929	4	4	2	2	6
273	0.7562500238418579	0.5849999785423279	0.5149999856948853	0.604687511920929	0.6850000023841858	4	2	2	6	2
274	0.5849999785423279	0.5149999856948853	0.604687511920929	0.6850000023841858	0.5699999928474426	2	2	6	2	2
275	0.5149999856948853	0.604687511920929	0.6850000023841858	0.5699999928474426	0.6650000214576721	2	6	2	2	2
276	0.604687511920929	0.6850000023841858	0.5699999928474426	0.6650000214576721	0.8107812404632568	6	2	2	2	7
277	0.6850000023841858	0.5699999928474426	0.6650000214576721	0.8107812404632568	0.6150000095367432	2	2	2	7	2
278	0.5699999928474426	0.6650000214576721	0.8107812404632568	0.6150000095367432	0.5062500238418579	2	2	7	2	4
279	0.6650000214576721	0.8107812404632568	0.6150000095367432	0.5062500238418579	0.8943750262260437	2	7	2	4	5
280	0.8107812404632568	0.6150000095367432	0.5062500238418579	0.8943750262260437	0.8550000190734863	7	2	4	5	2
281	0.6150000095367432	0.5062500238418579	0.8943750262260437	0.8550000190734863	0.5325000286102295	2	4	5	2	3
282	0.5062500238418579	0.8943750262260437	0.8550000190734863	0.5325000286102295	0.5525000095367432	4	5	2	3	3
283	0.8943750262260437	0.8550000190734863	0.5325000286102295	0.5525000095367432	0.9887499809265137	5	2	3	3	4
284	0.8550000190734863	0.5325000286102295	0.5525000095367432	0.9887499809265137	0.8199999928474426	2	3	3	4	2
285	0.5325000286102295	0.5525000095367432	0.9887499809265137	0.8199999928474426	0.6255859136581421	3	3	4	2	9
286	0.5525000095367432	0.9887499809265137	0.8199999928474426	0.6255859136581421	0.5600000023841858	3	4	2	9	2
287	0.9887499809265137	0.8199999928474426	0.6255859136581421	0.5600000023841858	0.6100000143051147	4	2	9	2	2
288	0.8199999928474426	0.6255859136581421	0.5600000023841858	0.6100000143051147	0.5674999952316284	2	9	2	2	3
289	0.6255859136581421	0.5600000023841858	0.6100000143051147	0.5674999952316284	0.7099999785423279	9	2	2	3	2
290	0.5600000023841858	0.6100000143051147	0.5674999952316284	0.7099999785423279	0.550000011920929	2	2	3	2	3
291	0.6100000143051147	0.5674999952316284	0.7099999785423279	0.550000011920929	0.7337499856948853	2	3	2	3	4
292	0.5674999952316284	0.7099999785423279	0.550000011920929	0.7337499856948853	0.5400000214576721	3	2	3	4	2
293	0.7099999785423279	0.550000011920929	0.7337499856948853	0.5400000214576721	0.8075000047683716	2	3	4	2	3
294	0.550000011920929	0.7337499856948853	0.5400000214576721	0.8075000047683716	0.8700000047683716	3	4	2	3	2
295	0.7337499856948853	0.5400000214576721	0.8075000047683716	0.8700000047683716	0.6399999856948853	4	2	3	2	4
296	0.5400000214576721	0.8075000047683716	0.8700000047683716	0.6399999856948853	0.6537500023841858	2	3	2	4	7
297	0.8075000047683716	0.8700000047683716	0.6399999856948853	0.6537500023841858	0.9950000047683716	3	2	4	7	3
298	0.8700000047683716	0.6399999856948853	0.6537500023841858	0.9950000047683716	0.625	2	4	7	3	3
299	0.6399999856948853	0.6537500023841858	0.9950000047683716	0.625	0.6549999713897705	4	7	3	3	2
300	0.6537500023841858	0.9950000047683716	0.625	0.6549999713897705	0.6312500238418579	7	3	3	2	4
301	0.9950000047683716	0.625	0.6549999713897705	0.6312500238418579	0.7987499833106995	3	3	2	4	4
302	0.625	0.6549999713897705	0.6312500238418579	0.7987499833106995	0.5	3	2	4	4	2
303	0.6549999713897705	0.6312500238418579	0.7987499833106995	0.5	0.5450000166893005	2	4	4	2	2
304	0.6312500238418579	0.7987499833106995	0.5	0.5450000166893005	0.6549999713897705	4	4	2	2	2
305	0.7987499833106995	0.5	0.5450000166893005	0.6549999713897705	0.5950000286102295	4	2	2	2	2
306	0.5	0.5450000166893005	0.6549999713897705	0.5950000286102295	0.7940234541893005	2	2	2	2	9
307	0.5450000166893005	0.6549999713897705	0.5950000286102295	0.7940234541893005	0.6200000047683716	2	2	2	9	2
308	0.6549999713897705	0.5950000286102295	0.7940234541893005	0.6200000047683716	0.5199999809265137	2	2	9	2	3
309	0.5950000286102295	0.7940234541893005	0.6200000047683716	0.5199999809265137	0.6200000047683716	2	9	2	3	3
310	0.7940234541893005	0.6200000047683716	0.5199999809265137	0.6200000047683716	0.6299999952316284	9	2	3	3	3
311	0.6200000047683716	0.5199999809265137	0.6200000047683716	0.6299999952316284	0.6424999833106995	2	3	3	3	4
312	0.5199999809265137	0.6200000047683716	0.6299999952316284	0.6424999833106995	0.6000000238418579	3	3	3	4	2
313	0.6200000047683716	0.6299999952316284	0.6424999833106995	0.6000000238418579	0.949999988079071	3	3	4	2	2
314	0.6299999952316284	0.6424999833106995	0.6000000238418579	0.949999988079071	0.6349999904632568	3	4	2	2	2
315	0.6424999833106995	0.6000000238418579	0.949999988079071	0.6349999904632568	0.7712500095367432	4	2	2	2	4
316	0.6000000238418579	0.949999988079071	0.6349999904632568	0.7712500095367432	0.675000011920929	2	2	2	4	2
317	0.949999988079071	0.6349999904632568	0.7712500095367432	0.675000011920929	0.8331249952316284	2	2	4	2	5
318	0.6349999904632568	0.7712500095367432	0.675000011920929	0.8331249952316284	0.8062499761581421	2	4	2	5	4
319	0.7712500095367432	0.675000011920929	0.8331249952316284	0.8062499761581421	0.7950000166893005	4	2	5	4	2
320	0.675000011920929	0.8331249952316284	0.8062499761581421	0.7950000166893005	0.7799999713897705	2	5	4	2	2
321	0.8331249952316284	0.8062499761581421	0.7950000166893005	0.7799999713897705	0.5450000166893005	5	4	2	2	3
322	0.8062499761581421	0.7950000166893005	0.7799999713897705	0.5450000166893005	0.5174999833106995	4	2	2	3	3
323	0.7950000166893005	0.7799999713897705	0.5450000166893005	0.5174999833106995	0.5	2	2	3	3	2
324	0.7799999713897705	0.5450000166893005	0.5174999833106995	0.5	0.5774999856948853	2	3	3	2	3
325	0.5450000166893005	0.5174999833106995	0.5	0.5774999856948853	0.6700000166893005	3	3	2	3	2
326	0.5174999833106995	0.5	0.5774999856948853	0.6700000166893005	0.9300000071525574	3	2	3	2	2
327	0.5	0.5774999856948853	0.6700000166893005	0.9300000071525574	0.6650000214576721	2	3	2	2	2
328	0.5774999856948853	0.6700000166893005	0.9300000071525574	0.6650000214576721	0.6349999904632568	3	2	2	2	2
329	0.6700000166893005	0.9300000071525574	0.6650000214576721	0.6349999904632568	0.7350000143051147	2	2	2	2	2
330	0.9300000071525574	0.6650000214576721	0.6349999904632568	0.7350000143051147	0.8149999976158142	2	2	2	2	2
331	0.6650000214576721	0.6349999904632568	0.7350000143051147	0.8149999976158142	0.9674999713897705	2	2	2	2	3
332	0.6349999904632568	0.7350000143051147	0.8149999976158142	0.9674999713897705	0.5743749737739563	2	2	2	3	5
333	0.7350000143051147	0.8149999976158142	0.9674999713897705	0.5743749737739563	0.5862500071525574	2	2	3	5	4
334	0.8149999976158142	0.9674999713897705	0.5743749737739563	0.5862500071525574	0.9750000238418579	2	3	5	4	2
335	0.9674999713897705	0.5743749737739563	0.5862500071525574	0.9750000238418579	0.6893749833106995	3	5	4	2	7
336	0.5743749737739563	0.5862500071525574	0.9750000238418579	0.6893749833106995	0.8399999737739563	5	4	2	7	2
337	0.5862500071525574	0.9750000238418579	0.6893749833106995	0.8399999737739563	0.7987499833106995	4	2	7	2	5
338	0.9750000238418579	0.6893749833106995	0.8399999737739563	0.7987499833106995	0.8600000143051147	2	7	2	5	2
339	0.6893749833106995	0.8399999737739563	0.7987499833106995	0.8600000143051147	0.5181249976158142	7	2	5	2	5
340	0.8399999737739563	0.7987499833106995	0.8600000143051147	0.5181249976158142	0.6399999856948853	2	5	2	5	3
341	0.7987499833106995	0.8600000143051147	0.5181249976158142	0.6399999856948853	0.5	5	2	5	3	2
342	0.8600000143051147	0.5181249976158142	0.6399999856948853	0.5	0.5674999952316284	2	5	3	2	3
343	0.5181249976158142	0.6399999856948853	0.5	0.5674999952316284	0.5	5	3	2	3	2
344	0.6399999856948853	0.5	0.5674999952316284	0.5	0.8799999952316284	3	2	3	2	2
345	0.5	0.5674999952316284	0.5	0.8799999952316284	0.5771874785423279	2	3	2	2	7
346	0.5674999952316284	0.5	0.8799999952316284	0.5771874785423279	0.5862500071525574	3	2	2	7	4
347	0.5	0.8799999952316284	0.5771874785423279	0.5862500071525574	0.5	2	2	7	4	2
348	0.8799999952316284	0.5771874785423279	0.5862500071525574	0.5	0.7049999833106995	2	7	4	2	2
349	0.5771874785423279	0.5862500071525574	0.5	0.7049999833106995	0.8324999809265137	7	4	2	2	3
350	0.5862500071525574	0.5	0.7049999833106995	0.8324999809265137	0.9549999833106995	4	2	2	3	3
351	0.5	0.7049999833106995	0.8324999809265137	0.9549999833106995	0.9399999976158142	2	2	3	3	3
352	0.7049999833106995	0.8324999809265137	0.9549999833106995	0.9399999976158142	0.8224999904632568	2	3	3	3	3
353	0.8324999809265137	0.9549999833106995	0.9399999976158142	0.8224999904632568	0.9200000166893005	3	3	3	3	2
354	0.9549999833106995	0.9399999976158142	0.8224999904632568	0.9200000166893005	0.6176562309265137	3	3	3	2	8
355	0.9399999976158142	0.8224999904632568	0.9200000166893005	0.6176562309265137	0.800000011920929	3	3	2	8	2
356	0.8224999904632568	0.9200000166893005	0.6176562309265137	0.800000011920929	0.7784374952316284	3	2	8	2	6
357	0.9200000166893005	0.6176562309265137	0.800000011920929	0.7784374952316284	0.9593750238418579	2	8	2	6	5
358	0.6176562309265137	0.800000011920929	0.7784374952316284	0.9593750238418579	0.7099999785423279	8	2	6	5	2
359	0.800000011920929	0.7784374952316284	0.9593750238418579	0.7099999785423279	0.6399999856948853	2	6	5	2	3
360	0.7784374952316284	0.9593750238418579	0.7099999785423279	0.6399999856948853	0.6150000095367432	6	5	2	3	2
361	0.9593750238418579	0.7099999785423279	0.6399999856948853	0.6150000095367432	0.8500000238418579	5	2	3	2	2
362	0.7099999785423279	0.6399999856948853	0.6150000095367432	0.8500000238418579	0.6050000190734863	2	3	2	2	4
363	0.6399999856948853	0.6150000095367432	0.8500000238418579	0.6050000190734863	0.5099999904632568	3	2	2	4	6
364	0.6150000095367432	0.8500000238418579	0.6050000190734863	0.5099999904632568	0.8650000095367432	2	2	4	6	2
365	0.8500000238418579	0.6050000190734863	0.5099999904632568	0.8650000095367432	0.5715625286102295	2	4	6	2	7
366	0.6050000190734863	0.5099999904632568	0.8650000095367432	0.5715625286102295	0.949999988079071	4	6	2	7	2
367	0.5099999904632568	0.8650000095367432	0.5715625286102295	0.949999988079071	0.5249999761581421	6	2	7	2	2
368	0.8650000095367432	0.5715625286102295	0.949999988079071	0.5249999761581421	0.6000000238418579	2	7	2	2	2
369	0.5715625286102295	0.949999988079071	0.5249999761581421	0.6000000238418579	0.5975000262260437	7	2	2	2	3
370	0.949999988079071	0.5249999761581421	0.6000000238418579	0.5975000262260437	0.699999988079071	2	2	2	3	3
371	0.5249999761581421	0.6000000238418579	0.5975000262260437	0.699999988079071	0.5400000214576721	2	2	3	3	2
372	0.6000000238418579	0.5975000262260437	0.699999988079071	0.5400000214576721	0.7799999713897705	2	3	3	2	2
373	0.5975000262260437	0.699999988079071	0.5400000214576721	0.7799999713897705	0.5787500143051147	3	3	2	2	5
374	0.699999988079071	0.5400000214576721	0.7799999713897705	0.5787500143051147	0.6050000190734863	3	2	2	5	2
375	0.5400000214576721	0.7799999713897705	0.5787500143051147	0.6050000190734863	0.5274999737739563	2	2	5	2	3
376	0.7799999713897705	0.5787500143051147	0.6050000190734863	0.5274999737739563	0.5	2	5	2	3	2
377	0.5787500143051147	0.6050000190734863	0.5274999737739563	0.5	0.5425000190734863	5	2	3	2	3
378	0.6050000190734863	0.5274999737739563	0.5	0.5425000190734863	0.5256249904632568	2	3	2	3	5
379	0.5274999737739563	0.5	0.5425000190734863	0.5256249904632568	0.737500011920929	3	2	3	5	3
380	0.5	0.5425000190734863	0.5256249904632568	0.737500011920929	0.8999999761581421	2	3	5	3	4
381	0.5425000190734863	0.5256249904632568	0.737500011920929	0.8999999761581421	0.5849999785423279	3	5	3	4	2
382	0.5256249904632568	0.737500011920929	0.8999999761581421	0.5849999785423279	0.8475000262260437	5	3	4	2	3
383	0.737500011920929	0.8999999761581421	0.5849999785423279	0.8475000262260437	0.8550000190734863	3	4	2	3	3
384	0.8999999761581421	0.5849999785423279	0.8475000262260437	0.8550000190734863	0.824999988079071	4	2	3	3	4
385	0.5849999785423279	0.8475000262260437	0.8550000190734863	0.824999988079071	0.5550000071525574	2	3	3	4	3
386	0.8475000262260437	0.8550000190734863	0.824999988079071	0.5550000071525574	0.550000011920929	3	3	4	3	2
387	0.8550000190734863	0.824999988079071	0.5550000071525574	0.550000011920929	0.5550000071525574	3	4	3	2	3
388	0.824999988079071	0.5550000071525574	0.550000011920929	0.5550000071525574	0.75	4	3	2	3	2
389	0.5550000071525574	0.550000011920929	0.5550000071525574	0.75	0.8725000023841858	3	2	3	2	3
390	0.550000011920929	0.5550000071525574	0.75	0.8725000023841858	0.5249999761581421	2	3	2	3	3
391	0.5550000071525574	0.75	0.8725000023841858	0.5249999761581421	0.9524999856948853	3	2	3	3	3
392	0.75	0.8725000023841858	0.5249999761581421	0.9524999856948853	0.9449999928474426	2	3	3	3	2
393	0.8725000023841858	0.5249999761581421	0.9524999856948853	0.9449999928474426	0.6875	3	3	3	2	5
394	0.5249999761581421	0.9524999856948853	0.9449999928474426	0.6875	0.7250000238418579	3	3	2	5	2
395	0.9524999856948853	0.9449999928474426	0.6875	0.7250000238418579	0.9649999737739563	3	2	5	2	2
396	0.9449999928474426	0.6875	0.7250000238418579	0.9649999737739563	0.6524999737739563	2	5	2	2	3
397	0.6875	0.7250000238418579	0.9649999737739563	0.6524999737739563	0.6050000190734863	5	2	2	3	2
398	0.7250000238418579	0.9649999737739563	0.6524999737739563	0.6050000190734863	0.5049999952316284	2	2	3	2	2
399	0.9649999737739563	0.6524999737739563	0.6050000190734863	0.5049999952316284	0.6498437523841858	2	3	2	2	7
400	0.6524999737739563	0.6050000190734863	0.5049999952316284	0.6498437523841858	0.7174999713897705	3	2	2	7	3
401	0.6050000190734863	0.5049999952316284	0.6498437523841858	0.7174999713897705	0.7599999904632568	2	2	7	3	3
402	0.5049999952316284	0.6498437523841858	0.7174999713897705	0.7599999904632568	0.5600000023841858	2	7	3	3	2
403	0.6498437523841858	0.7174999713897705	0.7599999904632568	0.5600000023841858	0.9800000190734863	7	3	3	2	2
404	0.7174999713897705	0.7599999904632568	0.5600000023841858	0.9800000190734863	0.8450000286102295	3	3	2	2	3
405	0.7599999904632568	0.5600000023841858	0.9800000190734863	0.8450000286102295	0.7300000190734863	3	2	2	3	2
406	0.5600000023841858	0.9800000190734863	0.8450000286102295	0.7300000190734863	0.5149999856948853	2	2	3	2	2
407	0.9800000190734863	0.8450000286102295	0.7300000190734863	0.5149999856948853	0.7275000214576721	2	3	2	2	4
408	0.8450000286102295	0.7300000190734863	0.5149999856948853	0.7275000214576721	0.5	3	2	2	4	2
409	0.7300000190734863	0.5149999856948853	0.7275000214576721	0.5	0.5400000214576721	2	2	4	2	2
410	0.5149999856948853	0.7275000214576721	0.5	0.5400000214576721	0.7200000286102295	2	4	2	2	2
411	0.7275000214576721	0.5	0.5400000214576721	0.7200000286102295	0.6000000238418579	4	2	2	2	2
412	0.5	0.5400000214576721	0.7200000286102295	0.6000000238418579	0.5387499928474426	2	2	2	2	7
413	0.5400000214576721	0.7200000286102295	0.6000000238418579	0.5387499928474426	0.7275000214576721	2	2	2	7	3
414	0.7200000286102295	0.6000000238418579	0.5387499928474426	0.7275000214576721	0.8399999737739563	2	2	7	3	2
415	0.6000000238418579	0.5387499928474426	0.7275000214576721	0.8399999737739563	0.7699999809265137	2	7	3	2	2
416	0.5387499928474426	0.7275000214576721	0.8399999737739563	0.7699999809265137	0.8349999785423279	7	3	2	2	2
417	0.7275000214576721	0.8399999737739563	0.7699999809265137	0.8349999785423279	0.5899999737739563	3	2	2	2	2
418	0.8399999737739563	0.7699999809265137	0.8349999785423279	0.5899999737739563	0.7962499856948853	2	2	2	2	4
419	0.7699999809265137	0.8349999785423279	0.5899999737739563	0.7962499856948853	0.6700000166893005	2	2	2	4	2
420	0.8349999785423279	0.5899999737739563	0.7962499856948853	0.6700000166893005	0.7456250190734863	2	2	4	2	5
421	0.5899999737739563	0.7962499856948853	0.6700000166893005	0.7456250190734863	0.7350000143051147	2	4	2	5	2
422	0.7962499856948853	0.6700000166893005	0.7456250190734863	0.7350000143051147	0.512499988079071	4	2	5	2	3
423	0.6700000166893005	0.7456250190734863	0.7350000143051147	0.512499988079071	0.5	2	5	2	3	2
424	0.7456250190734863	0.7350000143051147	0.512499988079071	0.5	0.6924999952316284	5	2	3	2	5
425	0.7350000143051147	0.512499988079071	0.5	0.6924999952316284	0.5325000286102295	2	3	2	5	3
426	0.512499988079071	0.5	0.6924999952316284	0.5325000286102295	0.8349999785423279	3	2	5	3	2
427	0.5	0.6924999952316284	0.5325000286102295	0.8349999785423279	0.7875000238418579	2	5	3	2	3
428	0.6924999952316284	0.5325000286102295	0.8349999785423279	0.7875000238418579	0.6299999952316284	5	3	2	3	2
429	0.5325000286102295	0.8349999785423279	0.7875000238418579	0.6299999952316284	0.5525000095367432	3	2	3	2	5
430	0.8349999785423279	0.7875000238418579	0.6299999952316284	0.5525000095367432	0.5450000166893005	2	3	2	5	3
431	0.7875000238418579	0.6299999952316284	0.5525000095367432	0.5450000166893005	0.5475000143051147	3	2	5	3	3
432	0.6299999952316284	0.5525000095367432	0.5450000166893005	0.5475000143051147	0.5099999904632568	2	5	3	3	2
433	0.5525000095367432	0.5450000166893005	0.5475000143051147	0.5099999904632568	0.8399999737739563	5	3	3	2	3
434	0.5450000166893005	0.5475000143051147	0.5099999904632568	0.8399999737739563	0.7250000238418579	3	3	2	3	2
435	0.5475000143051147	0.5099999904632568	0.8399999737739563	0.7250000238418579	0.875	3	2	3	2	3
436	0.5099999904632568	0.8399999737739563	0.7250000238418579	0.875	0.6050000190734863	2	3	2	3	3
437	0.8399999737739563	0.7250000238418579	0.875	0.6050000190734863	0.9150000214576721	3	2	3	3	3
438	0.7250000238418579	0.875	0.6050000190734863	0.9150000214576721	0.5299999713897705	2	3	3	3	2
439	0.875	0.6050000190734863	0.9150000214576721	0.5299999713897705	0.9399999976158142	3	3	3	2	2
440	0.6050000190734863	0.9150000214576721	0.5299999713897705	0.9399999976158142	0.7549999952316284	3	3	2	2	2
441	0.9150000214576721	0.5299999713897705	0.9399999976158142	0.7549999952316284	0.7939062714576721	3	2	2	2	7
442	0.5299999713897705	0.9399999976158142	0.7549999952316284	0.7939062714576721	0.6050000190734863	2	2	2	7	4
443	0.9399999976158142	0.7549999952316284	0.7939062714576721	0.6050000190734863	0.5224999785423279	2	2	7	4	3
444	0.7549999952316284	0.7939062714576721	0.6050000190734863	0.5224999785423279	0.7174999713897705	2	7	4	3	3
445	0.7939062714576721	0.6050000190734863	0.5224999785423279	0.7174999713897705	0.5199999809265137	7	4	3	3	2
446	0.6050000190734863	0.5224999785423279	0.7174999713897705	0.5199999809265137	0.9300000071525574	4	3	3	2	3
447	0.5224999785423279	0.7174999713897705	0.5199999809265137	0.9300000071525574	0.5056250095367432	3	3	2	3	6
448	0.7174999713897705	0.5199999809265137	0.9300000071525574	0.5056250095367432	0.8149999976158142	3	2	3	6	2
449	0.5199999809265137	0.9300000071525574	0.5056250095367432	0.8149999976158142	0.5400000214576721	2	3	6	2	2
450	0.9300000071525574	0.5056250095367432	0.8149999976158142	0.5400000214576721	0.5299999713897705	3	6	2	2	2
451	0.5056250095367432	0.8149999976158142	0.5400000214576721	0.5299999713897705	0.9850000143051147	6	2	2	2	2
452	0.8149999976158142	0.5400000214576721	0.5299999713897705	0.9850000143051147	0.5450000166893005	2	2	2	2	2
453	0.5400000214576721	0.5299999713897705	0.9850000143051147	0.5450000166893005	0.5450000166893005	2	2	2	2	2
454	0.5299999713897705	0.9850000143051147	0.5450000166893005	0.5450000166893005	0.7300000190734863	2	2	2	2	3
455	0.9850000143051147	0.5450000166893005	0.5450000166893005	0.7300000190734863	0.5450000166893005	2	2	2	3	2
456	0.5450000166893005	0.5450000166893005	0.7300000190734863	0.5450000166893005	0.5099999904632568	2	2	3	2	2
457	0.5450000166893005	0.7300000190734863	0.5450000166893005	0.5099999904632568	0.5450000166893005	2	3	2	2	2
458	0.7300000190734863	0.5450000166893005	0.5099999904632568	0.5450000166893005	0.6150000095367432	3	2	2	2	2
459	0.5450000166893005	0.5099999904632568	0.5450000166893005	0.6150000095367432	0.6493750214576721	2	2	2	2	5
460	0.5099999904632568	0.5450000166893005	0.6150000095367432	0.6493750214576721	0.5274999737739563	2	2	2	5	3
461	0.5450000166893005	0.6150000095367432	0.6493750214576721	0.5274999737739563	0.5450000166893005	2	2	5	3	2
462	0.6150000095367432	0.6493750214576721	0.5274999737739563	0.5450000166893005	0.6324999928474426	2	5	3	2	3
463	0.6493750214576721	0.5274999737739563	0.5450000166893005	0.6324999928474426	0.7450000047683716	5	3	2	3	2
464	0.5274999737739563	0.5450000166893005	0.6324999928474426	0.7450000047683716	0.8799999952316284	3	2	3	2	4
465	0.5450000166893005	0.6324999928474426	0.7450000047683716	0.8799999952316284	0.5525000095367432	2	3	2	4	4
466	0.6324999928474426	0.7450000047683716	0.8799999952316284	0.5525000095367432	0.5	3	2	4	4	3
467	0.7450000047683716	0.8799999952316284	0.5525000095367432	0.5	0.9462500214576721	2	4	4	3	6
468	0.8799999952316284	0.5525000095367432	0.5	0.9462500214576721	0.6050000190734863	4	4	3	6	2
469	0.5525000095367432	0.5	0.9462500214576721	0.6050000190734863	0.6353124976158142	4	3	6	2	8
470	0.5	0.9462500214576721	0.6050000190734863	0.6353124976158142	0.5450000166893005	3	6	2	8	2
471	0.9462500214576721	0.6050000190734863	0.6353124976158142	0.5450000166893005	0.9549999833106995	6	2	8	2	3
472	0.6050000190734863	0.6353124976158142	0.5450000166893005	0.9549999833106995	0.8799999952316284	2	8	2	3	2
473	0.6353124976158142	0.5450000166893005	0.9549999833106995	0.8799999952316284	0.7900000214576721	8	2	3	2	2
474	0.5450000166893005	0.9549999833106995	0.8799999952316284	0.7900000214576721	0.800000011920929	2	3	2	2	2
475	0.9549999833106995	0.8799999952316284	0.7900000214576721	0.800000011920929	0.9850000143051147	3	2	2	2	2
476	0.8799999952316284	0.7900000214576721	0.800000011920929	0.9850000143051147	0.6625000238418579	2	2	2	2	3
477	0.7900000214576721	0.800000011920929	0.9850000143051147	0.6625000238418579	0.6000000238418579	2	2	2	3	2
478	0.800000011920929	0.9850000143051147	0.6625000238418579	0.6000000238418579	0.7637500166893005	2	2	3	2	4
479	0.9850000143051147	0.6625000238418579	0.6000000238418579	0.7637500166893005	0.5287500023841858	2	3	2	4	4
480	0.6625000238418579	0.6000000238418579	0.7637500166893005	0.5287500023841858	0.7400000095367432	3	2	4	4	3
481	0.6000000238418579	0.7637500166893005	0.5287500023841858	0.7400000095367432	0.5099999904632568	2	4	4	3	2
482	0.7637500166893005	0.5287500023841858	0.7400000095367432	0.5099999904632568	0.5550000071525574	4	4	3	2	2
483	0.5287500023841858	0.7400000095367432	0.5099999904632568	0.5550000071525574	0.7006250023841858	4	3	2	2	5
484	0.7400000095367432	0.5099999904632568	0.5550000071525574	0.7006250023841858	0.5600000023841858	3	2	2	5	2
485	0.5099999904632568	0.5550000071525574	0.7006250023841858	0.5600000023841858	0.6800000071525574	2	2	5	2	4
486	0.5550000071525574	0.7006250023841858	0.5600000023841858	0.6800000071525574	0.7250000238418579	2	5	2	4	2
487	0.7006250023841858	0.5600000023841858	0.6800000071525574	0.7250000238418579	0.6700000166893005	5	2	4	2	2
488	0.5600000023841858	0.6800000071525574	0.7250000238418579	0.6700000166893005	0.5950000286102295	2	4	2	2	2
489	0.6800000071525574	0.7250000238418579	0.6700000166893005	0.5950000286102295	0.9350000023841858	4	2	2	2	4
490	0.7250000238418579	0.6700000166893005	0.5950000286102295	0.9350000023841858	0.7124999761581421	2	2	2	4	3
491	0.6700000166893005	0.5950000286102295	0.9350000023841858	0.7124999761581421	0.5550000071525574	2	2	4	3	3
492	0.5950000286102295	0.9350000023841858	0.7124999761581421	0.5550000071525574	0.7900000214576721	2	4	3	3	2
493	0.9350000023841858	0.7124999761581421	0.5550000071525574	0.7900000214576721	0.7850000262260437	4	3	3	2	3
494	0.7124999761581421	0.5550000071525574	0.7900000214576721	0.7850000262260437	0.7350000143051147	3	3	2	3	3
495	0.5550000071525574	0.7900000214576721	0.7850000262260437	0.7350000143051147	0.7649999856948853	3	2	3	3	2
496	0.7900000214576721	0.7850000262260437	0.7350000143051147	0.7649999856948853	0.6637499928474426	2	3	3	2	4
497	0.7850000262260437	0.7350000143051147	0.7649999856948853	0.6637499928474426	0.5274999737739563	3	3	2	4	3
